,Date,Oil Price,Dow Jones
0,2010-01-04,81.52,10583.96
1,2010-01-05,81.74,10572.0195
2,2010-01-06,83.12,10573.6797
3,2010-01-07,82.6,10606.8604
4,2010-01-08,82.74,10618.1904
5,2010-01-11,82.54,10663.9902
6,2010-01-12,80.79,10627.2598
7,2010-01-13,79.66,10680.7695
8,2010-01-14,79.35,10710.5498
9,2010-01-15,77.96,10609.6504
10,2010-01-19,78.98,10725.4297
11,2010-01-20,77.42,10603.1504
12,2010-01-21,75.84,10389.8799
13,2010-01-22,74.25,10172.9805
14,2010-01-25,74.9,10196.8604
15,2010-01-26,74.67,10194.29
16,2010-01-27,73.64,10236.1602
17,2010-01-28,73.62,10120.46
18,2010-01-29,72.85,10067.3301
19,2010-02-01,74.41,10185.5303
20,2010-02-02,77.21,10296.8496
21,2010-02-03,76.96,10270.5498
22,2010-02-04,73.13,10002.1797
23,2010-02-05,71.15,10012.2305
24,2010-02-08,71.87,9908.3896
25,2010-02-09,73.71,10058.6396
26,2010-02-10,74.48,10038.3799
27,2010-02-11,75.23,10144.1904
28,2010-02-12,74.11,10099.1396
29,2010-02-16,76.98,10268.8096
30,2010-02-17,77.27,10309.2402
31,2010-02-18,78.97,10392.9004
32,2010-02-19,79.77,10402.3496
33,2010-02-22,80.04,10383.3799
34,2010-02-23,78.61,10282.4102
35,2010-02-24,79.75,10374.1602
36,2010-02-25,77.99,10321.0303
37,2010-02-26,79.72,10325.2598
38,2010-03-01,78.71,10403.79
39,2010-03-02,79.62,10405.9805
40,2010-03-03,80.91,10396.7598
41,2010-03-04,80.21,10444.1396
42,2010-03-05,81.5,10566.2002
43,2010-03-08,81.85,10552.5195
44,2010-03-09,81.5,10564.3799
45,2010-03-10,82.07,10567.3301
46,2010-03-11,82.1,10611.8398
47,2010-03-12,81.26,10624.6904
48,2010-03-15,79.79,10642.1504
49,2010-03-16,81.75,10685.9805
50,2010-03-17,82.93,10733.6699
51,2010-03-18,82.16,10779.1699
52,2010-03-19,80.58,10741.9805
53,2010-03-22,81.26,10785.8896
54,2010-03-23,81.68,10888.8301
55,2010-03-24,80.29,10836.1504
56,2010-03-25,80.25,10841.21
57,2010-03-26,79.75,10850.3604
58,2010-03-29,81.92,10895.8604
59,2010-03-30,82.14,10907.4199
60,2010-03-31,83.45,10856.6299
61,2010-04-01,84.53,10927.0703
62,2010-04-05,86.36,10973.5498
63,2010-04-06,86.54,10969.9902
64,2010-04-07,85.64,10897.5195
65,2010-04-08,85.17,10927.0703
66,2010-04-09,84.6,10997.3496
67,2010-04-12,84.07,11005.9697
68,2010-04-13,83.8,11019.4199
69,2010-04-14,85.62,11123.1104
70,2010-04-15,85.25,11144.5703
71,2010-04-16,82.97,11018.6602
72,2010-04-19,81.52,11092.0498
73,2010-04-20,82.98,11117.0596
74,2010-04-21,82.78,11124.9199
75,2010-04-22,82.89,11134.29
76,2010-04-23,84.34,11204.2803
77,2010-04-26,84.2,11205.0303
78,2010-04-27,82.43,10991.9902
79,2010-04-28,83.22,11045.2695
80,2010-04-29,85.17,11167.3203
81,2010-04-30,86.07,11008.6104
82,2010-05-03,86.19,11151.8301
83,2010-05-04,82.73,10926.7695
84,2010-05-05,80.0,10866.8301
85,2010-05-06,77.18,10520.3203
86,2010-05-07,75.1,10380.4297
87,2010-05-10,76.89,10785.1396
88,2010-05-11,76.37,10748.2598
89,2010-05-12,75.65,10896.9102
90,2010-05-13,74.38,10782.9502
91,2010-05-14,71.61,10620.1602
92,2010-05-17,70.08,10625.8301
93,2010-05-18,69.38,10510.9502
94,2010-05-19,69.91,10444.3701
95,2010-05-20,68.28,10068.0098
96,2010-05-21,68.03,10193.3896
97,2010-05-24,68.23,10066.5703
98,2010-05-25,64.78,10043.75
99,2010-05-26,71.52,9974.4502
100,2010-05-27,74.56,10258.9902
101,2010-05-28,74.0,10136.6299
102,2010-06-01,72.7,10024.0195
103,2010-06-02,72.88,10249.54
104,2010-06-03,74.62,10255.2803
105,2010-06-04,71.43,9931.9697
106,2010-06-07,71.55,9816.4902
107,2010-06-08,71.88,9939.9805
108,2010-06-09,74.38,9899.25
109,2010-06-10,75.48,10172.5303
110,2010-06-11,73.89,10211.0703
111,2010-06-14,74.99,10190.8896
112,2010-06-15,76.84,10404.7695
113,2010-06-16,77.67,10409.46
114,2010-06-17,76.82,10434.1699
115,2010-06-18,77.18,10450.6396
116,2010-06-21,77.84,10442.4102
117,2010-06-22,77.15,10293.5195
118,2010-06-23,75.9,10298.4404
119,2010-06-24,75.96,10152.7998
120,2010-06-25,78.45,10143.8096
121,2010-06-28,78.26,10138.5195
122,2010-06-29,75.93,9870.2998
123,2010-06-30,75.59,9774.0195
124,2010-07-01,72.95,9732.5303
125,2010-07-02,72.06,9686.4805
126,2010-07-06,71.96,9743.6201
127,2010-07-07,74.05,10018.2803
128,2010-07-08,75.46,10138.9902
129,2010-07-09,76.08,10198.0303
130,2010-07-12,74.93,10216.2695
131,2010-07-13,77.16,10363.0195
132,2010-07-14,77.02,10366.7197
133,2010-07-15,76.67,10359.3096
134,2010-07-16,75.96,10097.9004
135,2010-07-19,76.53,10154.4297
136,2010-07-20,77.32,10229.96
137,2010-07-21,76.27,10120.5303
138,2010-07-22,79.01,10322.2998
139,2010-07-23,78.68,10424.6201
140,2010-07-26,78.93,10525.4297
141,2010-07-27,77.46,10537.6904
142,2010-07-28,77.06,10497.8799
143,2010-07-29,78.3,10467.1602
144,2010-07-30,78.85,10465.9404
145,2010-08-02,81.25,10674.3799
146,2010-08-03,82.52,10636.3799
147,2010-08-04,82.49,10680.4297
148,2010-08-05,82.0,10674.9805
149,2010-08-06,80.67,10653.5596
150,2010-08-09,81.46,10698.75
151,2010-08-10,80.24,10644.25
152,2010-08-11,78.09,10378.8301
153,2010-08-12,75.68,10319.9502
154,2010-08-13,75.39,10303.1504
155,2010-08-16,75.17,10302.0098
156,2010-08-17,75.76,10405.8496
157,2010-08-18,75.39,10415.54
158,2010-08-19,74.45,10271.21
159,2010-08-20,73.45,10213.6201
160,2010-08-23,72.71,10174.4102
161,2010-08-24,71.24,10040.4502
162,2010-08-25,72.07,10060.0596
163,2010-08-26,73.36,9985.8096
164,2010-08-27,75.17,10150.6504
165,2010-08-30,74.69,10009.7305
166,2010-08-31,71.93,10014.7197
167,2010-09-01,73.97,10269.4697
168,2010-09-02,74.99,10320.0996
169,2010-09-03,74.52,10447.9297
170,2010-09-07,73.98,10340.6904
171,2010-09-08,74.65,10387.0098
172,2010-09-09,74.25,10415.2402
173,2010-09-10,76.4,10462.7695
174,2010-09-13,77.17,10544.1299
175,2010-09-14,76.78,10526.4902
176,2010-09-15,75.92,10572.7305
177,2010-09-16,74.58,10594.8301
178,2010-09-17,73.63,10607.8496
179,2010-09-20,74.81,10753.6201
180,2010-09-21,72.96,10761.0303
181,2010-09-22,72.98,10739.3096
182,2010-09-23,73.4,10662.4199
183,2010-09-24,74.63,10860.2598
184,2010-09-27,76.51,10812.04
185,2010-09-28,76.15,10858.1396
186,2010-09-29,77.85,10835.2803
187,2010-09-30,79.95,10788.0498
188,2010-10-01,81.57,10829.6797
189,2010-10-04,81.43,10751.2695
190,2010-10-05,82.83,10944.7197
191,2010-10-06,83.21,10967.6504
192,2010-10-07,81.34,10948.5801
193,2010-10-08,82.66,11006.4805
194,2010-10-11,82.18,11010.3398
195,2010-10-12,81.67,11020.4004
196,2010-10-13,83.03,11096.0801
197,2010-10-14,82.71,11094.5703
198,2010-10-15,81.23,11062.7803
199,2010-10-18,83.06,11143.6904
200,2010-10-19,79.57,10978.6201
201,2010-10-20,81.93,11107.9697
202,2010-10-21,80.03,11146.5703
203,2010-10-22,81.15,11132.5596
204,2010-10-25,82.0,11164.0498
205,2010-10-26,82.6,11169.46
206,2010-10-27,81.9,11126.2803
207,2010-10-28,82.2,11113.9502
208,2010-10-29,81.45,11118.4902
209,2010-11-01,82.94,11124.6201
210,2010-11-02,83.91,11188.7197
211,2010-11-03,84.45,11215.1299
212,2010-11-04,86.49,11434.8398
213,2010-11-05,86.85,11444.0801
214,2010-11-08,87.07,11406.8398
215,2010-11-09,87.04,11346.75
216,2010-11-10,87.77,11357.04
217,2010-11-11,87.77,11283.0996
218,2010-11-12,84.89,11192.5801
219,2010-11-15,84.88,11201.9697
220,2010-11-16,82.33,11023.5
221,2010-11-17,80.43,11007.8799
222,2010-11-18,81.88,11181.2305
223,2010-11-19,81.65,11203.5498
224,2010-11-22,81.24,11178.5801
225,2010-11-23,80.79,11036.3701
226,2010-11-24,83.21,11187.2803
227,2010-11-26,83.87,11091.8701
228,2010-11-29,85.73,11052.4902
229,2010-11-30,84.12,11006.0195
230,2010-12-01,86.75,11255.7803
231,2010-12-02,87.98,11362.4102
232,2010-12-03,89.18,11382.0898
233,2010-12-06,89.33,11362.1904
234,2010-12-07,88.69,11359.1602
235,2010-12-08,88.3,11372.4805
236,2010-12-09,88.35,11370.0596
237,2010-12-10,87.81,11410.3203
238,2010-12-13,88.62,11428.5596
239,2010-12-14,88.33,11476.54
240,2010-12-15,88.66,11457.4697
241,2010-12-16,87.71,11499.25
242,2010-12-17,88.02,11491.9102
243,2010-12-20,88.68,11478.1299
244,2010-12-21,89.3,11533.1602
245,2010-12-22,89.83,11559.4902
246,2010-12-23,90.84,11573.4902
247,2010-12-27,90.99,11555.0303
248,2010-12-28,91.48,11575.54
249,2010-12-29,91.13,11585.3799
250,2010-12-30,89.85,11569.71
251,2010-12-31,91.38,11577.5098
252,2011-01-03,91.59,11670.75
253,2011-01-04,89.39,11691.1797
254,2011-01-05,90.3,11722.8896
255,2011-01-06,88.37,11697.3096
256,2011-01-07,88.07,11674.7598
257,2011-01-10,89.24,11637.4502
258,2011-01-11,91.11,11671.8799
259,2011-01-12,91.85,11755.4404
260,2011-01-13,91.39,11731.9004
261,2011-01-14,91.53,11787.3799
262,2011-01-18,91.38,11837.9297
263,2011-01-19,90.85,11825.29
264,2011-01-20,88.56,11822.7998
265,2011-01-21,88.22,11871.8398
266,2011-01-24,86.74,11980.5195
267,2011-01-25,85.08,11977.1904
268,2011-01-26,86.15,11985.4404
269,2011-01-27,84.45,11989.8301
270,2011-01-28,88.15,11823.7002
271,2011-01-31,90.99,11891.9297
272,2011-02-01,89.54,12040.1602
273,2011-02-02,89.78,12041.9697
274,2011-02-03,89.42,12062.2598
275,2011-02-04,87.87,12092.1504
276,2011-02-07,86.3,12161.6299
277,2011-02-08,85.85,12233.1504
278,2011-02-09,85.59,12239.8896
279,2011-02-10,85.44,12229.29
280,2011-02-11,84.39,12273.2598
281,2011-02-14,83.66,12268.1904
282,2011-02-15,83.13,12226.6396
283,2011-02-16,83.8,12288.1699
284,2011-02-17,85.05,12318.1396
285,2011-02-18,85.03,12391.25
286,2011-02-22,92.65,12212.79
287,2011-02-23,96.04,12105.7803
288,2011-02-24,95.83,12068.5
289,2011-02-25,96.52,12130.4502
290,2011-02-28,97.1,12226.3398
291,2011-03-01,99.63,12058.0195
292,2011-03-02,102.27,12066.7998
293,2011-03-03,101.92,12258.2002
294,2011-03-04,104.34,12169.8799
295,2011-03-07,105.37,12090.0303
296,2011-03-08,105.06,12214.3799
297,2011-03-09,104.39,12213.0898
298,2011-03-10,102.73,11984.6104
299,2011-03-11,101.14,12044.4004
300,2011-03-14,101.2,11993.1602
301,2011-03-15,97.23,11855.4199
302,2011-03-16,97.99,11613.2998
303,2011-03-17,101.47,11774.5898
304,2011-03-18,101.06,11858.5195
305,2011-03-21,102.36,12036.5303
306,2011-03-22,104.53,12018.6299
307,2011-03-23,105.21,12086.0195
308,2011-03-24,105.04,12170.5596
309,2011-03-25,104.89,12220.5898
310,2011-03-28,103.54,12197.8799
311,2011-03-29,104.34,12279.0098
312,2011-03-30,103.8,12350.6104
313,2011-03-31,106.19,12319.7305
314,2011-04-01,107.55,12376.7197
315,2011-04-04,108.14,12400.0303
316,2011-04-05,107.82,12393.9004
317,2011-04-06,108.38,12426.75
318,2011-04-07,109.82,12409.4902
319,2011-04-08,112.27,12380.0498
320,2011-04-11,109.5,12381.1104
321,2011-04-12,105.75,12263.5801
322,2011-04-13,106.6,12270.9902
323,2011-04-14,107.73,12285.1504
324,2011-04-15,109.17,12341.8301
325,2011-04-18,106.7,12201.5898
326,2011-04-19,107.18,12266.75
327,2011-04-20,110.84,12453.54
328,2011-04-21,111.72,12505.9902
329,2011-04-25,111.68,12479.8799
330,2011-04-26,111.72,12595.3701
331,2011-04-27,112.31,12690.96
332,2011-04-28,112.38,12763.3096
333,2011-04-29,113.39,12810.54
334,2011-05-02,113.03,12807.3604
335,2011-05-03,110.6,12807.5098
336,2011-05-04,108.79,12723.5801
337,2011-05-05,99.89,12584.1699
338,2011-05-06,96.87,12638.7402
339,2011-05-09,100.32,12684.6797
340,2011-05-10,103.39,12760.3604
341,2011-05-11,97.88,12630.0303
342,2011-05-12,98.53,12695.9199
343,2011-05-13,99.21,12595.75
344,2011-05-16,96.91,12548.3701
345,2011-05-17,96.4,12479.5801
346,2011-05-18,99.52,12560.1797
347,2011-05-19,97.99,12605.3203
348,2011-05-20,99.15,12512.04
349,2011-05-23,97.06,12381.2598
350,2011-05-24,99.13,12356.21
351,2011-05-25,100.78,12394.6602
352,2011-05-26,100.18,12402.7598
353,2011-05-27,100.58,12441.5801
354,2011-05-31,102.7,12569.79
355,2011-06-01,100.3,12290.1396
356,2011-06-02,100.41,12248.5498
357,2011-06-03,100.28,12151.2598
358,2011-06-06,99.07,12089.96
359,2011-06-07,99.18,12070.8096
360,2011-06-08,100.77,12048.9404
361,2011-06-09,101.95,12124.3604
362,2011-06-10,99.3,11951.9102
363,2011-06-13,97.2,11952.9697
364,2011-06-14,99.37,12076.1104
365,2011-06-15,94.83,11897.2695
366,2011-06-16,94.95,11961.5195
367,2011-06-17,93.02,12004.3604
368,2011-06-20,93.23,12080.3799
369,2011-06-21,93.7,12190.0098
370,2011-06-22,94.96,12109.6699
371,2011-06-23,90.7,12050.0
372,2011-06-24,90.89,11934.5801
373,2011-06-27,90.65,12043.5596
374,2011-06-28,92.9,12188.6904
375,2011-06-29,94.85,12261.4199
376,2011-06-30,95.3,12414.3398
377,2011-07-01,94.81,12582.7695
378,2011-07-05,96.92,12569.8701
379,2011-07-06,96.67,12626.0195
380,2011-07-07,98.7,12719.4902
381,2011-07-08,96.2,12657.2002
382,2011-07-11,95.16,12505.7598
383,2011-07-12,97.41,12446.8799
384,2011-07-13,98.04,12491.6104
385,2011-07-14,95.75,12437.1201
386,2011-07-15,97.24,12479.7305
387,2011-07-18,95.94,12385.1602
388,2011-07-19,97.49,12587.4199
389,2011-07-20,98.11,12571.9102
390,2011-07-21,98.96,12724.4102
391,2011-07-22,99.53,12681.1602
392,2011-07-25,98.97,12592.7998
393,2011-07-26,99.61,12501.2998
394,2011-07-27,97.4,12302.5498
395,2011-07-28,97.48,12240.1104
396,2011-07-29,95.68,12143.2402
397,2011-08-01,94.98,12132.4902
398,2011-08-02,93.78,11866.6201
399,2011-08-03,91.87,11896.4404
400,2011-08-04,86.75,11383.6797
401,2011-08-05,86.89,11444.6104
402,2011-08-08,81.27,10809.8496
403,2011-08-09,79.32,11239.7695
404,2011-08-10,83.05,10719.9404
405,2011-08-11,85.48,11143.3096
406,2011-08-12,85.19,11269.0195
407,2011-08-15,87.88,11482.9004
408,2011-08-16,86.65,11405.9297
409,2011-08-17,87.58,11410.21
410,2011-08-18,82.38,10990.5801
411,2011-08-19,82.33,10817.6504
412,2011-08-22,84.42,10854.6504
413,2011-08-23,85.35,11176.7598
414,2011-08-24,84.99,11320.71
415,2011-08-25,85.15,11149.8203
416,2011-08-26,85.37,11284.54
417,2011-08-29,87.27,11539.25
418,2011-08-30,88.9,11559.9502
419,2011-08-31,88.81,11613.5303
420,2011-09-01,88.93,11493.5703
421,2011-09-02,86.45,11240.2598
422,2011-09-06,85.99,11139.2998
423,2011-09-07,89.34,11414.8604
424,2011-09-08,89.05,11295.8096
425,2011-09-09,87.24,10992.1299
426,2011-09-12,88.19,11061.1201
427,2011-09-13,90.21,11105.8496
428,2011-09-14,88.91,11246.7305
429,2011-09-15,89.4,11433.1797
430,2011-09-16,87.96,11509.0898
431,2011-09-19,85.7,11401.0098
432,2011-09-20,86.92,11408.6602
433,2011-09-21,85.77,11124.8398
434,2011-09-22,80.29,10733.8301
435,2011-09-23,79.58,10771.4805
436,2011-09-26,79.97,11043.8604
437,2011-09-27,84.18,11190.6904
438,2011-09-28,80.94,11010.9004
439,2011-09-29,81.87,11153.9805
440,2011-09-30,78.93,10913.3799
441,2011-10-03,77.34,10655.2998
442,2011-10-04,75.4,10808.71
443,2011-10-05,79.41,10939.9502
444,2011-10-06,82.32,11123.3301
445,2011-10-07,82.7,11103.1201
446,2011-10-10,85.14,11433.1797
447,2011-10-11,85.54,11416.2998
448,2011-10-12,85.3,11518.8496
449,2011-10-13,83.96,11478.1299
450,2011-10-14,86.8,11644.4902
451,2011-10-17,86.38,11397.0
452,2011-10-18,88.34,11577.0498
453,2011-10-19,86.11,11504.6201
454,2011-10-20,86.07,11541.7803
455,2011-10-21,87.19,11808.79
456,2011-10-24,91.12,11913.6201
457,2011-10-25,92.98,11706.6201
458,2011-10-26,90.2,11869.04
459,2011-10-27,93.96,12208.5498
460,2011-10-28,93.32,12231.1104
461,2011-10-31,93.19,11955.0098
462,2011-11-01,92.19,11657.96
463,2011-11-02,92.51,11836.04
464,2011-11-03,94.07,12044.4697
465,2011-11-04,94.26,11983.2402
466,2011-11-07,95.52,12068.3896
467,2011-11-08,96.8,12170.1797
468,2011-11-09,95.74,11780.9404
469,2011-11-10,97.78,11893.8604
470,2011-11-11,98.99,12153.6797
471,2011-11-14,98.14,12078.9805
472,2011-11-15,99.37,12096.1602
473,2011-11-16,102.59,11905.5898
474,2011-11-17,98.82,11770.7305
475,2011-11-18,97.67,11796.1602
476,2011-11-21,96.73,11547.3096
477,2011-11-22,97.76,11493.7197
478,2011-11-23,96.16,11257.5498
479,2011-11-25,96.91,11231.6504
480,2011-11-28,98.21,11523.0098
481,2011-11-29,99.79,11555.6299
482,2011-11-30,100.36,12045.6797
483,2011-12-01,100.2,12020.0303
484,2011-12-02,100.97,12019.4199
485,2011-12-05,100.94,12097.8301
486,2011-12-06,101.25,12150.1299
487,2011-12-07,100.45,12196.3701
488,2011-12-08,98.35,11997.7002
489,2011-12-09,99.4,12184.2598
490,2011-12-12,97.77,12021.3896
491,2011-12-13,100.24,11954.9404
492,2011-12-14,94.92,11823.4805
493,2011-12-15,93.84,11868.8096
494,2011-12-16,93.55,11866.3896
495,2011-12-19,93.86,11766.2598
496,2011-12-20,97.16,12103.5801
497,2011-12-21,98.54,12107.7402
498,2011-12-22,99.42,12169.6504
499,2011-12-23,99.72,12294.0
500,2011-12-27,101.29,12291.3496
501,2011-12-28,99.44,12151.4102
502,2011-12-29,99.68,12287.04
503,2011-12-30,98.83,12217.5596
504,2012-01-03,102.96,12397.3799
505,2012-01-04,103.22,12418.4199
506,2012-01-05,101.81,12415.7002
507,2012-01-06,101.56,12359.9199
508,2012-01-09,101.31,12392.6904
509,2012-01-10,102.24,12462.4697
510,2012-01-11,100.89,12449.4502
511,2012-01-12,99.03,12471.0195
512,2012-01-13,98.69,12422.0596
513,2012-01-17,100.7,12482.0703
514,2012-01-18,100.61,12578.9502
515,2012-01-19,100.32,12623.9805
516,2012-01-20,98.15,12720.4805
517,2012-01-23,99.47,12708.8203
518,2012-01-24,98.84,12675.75
519,2012-01-25,99.23,12758.8496
520,2012-01-26,99.76,12734.6299
521,2012-01-27,99.47,12660.46
522,2012-01-30,98.75,12653.7197
523,2012-01-31,98.46,12632.9102
524,2012-02-01,97.63,12716.46
525,2012-02-02,96.36,12705.4102
526,2012-02-03,97.8,12862.2305
527,2012-02-06,96.89,12845.1299
528,2012-02-07,98.55,12878.2002
529,2012-02-08,98.8,12883.9502
530,2012-02-09,99.88,12890.46
531,2012-02-10,98.68,12801.2305
532,2012-02-13,100.39,12874.04
533,2012-02-14,100.82,12878.2803
534,2012-02-15,101.82,12780.9502
535,2012-02-16,102.33,12904.0801
536,2012-02-17,103.27,12949.8701
537,2012-02-21,105.88,12965.6904
538,2012-02-22,105.99,12938.6699
539,2012-02-23,107.44,12984.6904
540,2012-02-24,109.39,12982.9502
541,2012-02-27,108.49,12981.5098
542,2012-02-28,106.59,13005.1201
543,2012-02-29,107.08,12952.0703
544,2012-03-01,108.76,12980.2998
545,2012-03-02,106.68,12977.5703
546,2012-03-05,106.7,12962.8096
547,2012-03-06,104.71,12759.1504
548,2012-03-07,106.16,12837.3301
549,2012-03-08,106.65,12907.9404
550,2012-03-09,107.4,12922.0195
551,2012-03-12,106.34,12959.71
552,2012-03-13,106.7,13177.6797
553,2012-03-14,105.49,13194.0996
554,2012-03-15,105.19,13252.7598
555,2012-03-16,107.03,13232.6201
556,2012-03-19,108.09,13239.1299
557,2012-03-20,105.68,13170.1904
558,2012-03-21,106.87,13124.6201
559,2012-03-22,104.98,13046.1396
560,2012-03-23,106.43,13080.7305
561,2012-03-26,107.07,13241.6299
562,2012-03-27,107.32,13197.7305
563,2012-03-28,105.4,13126.21
564,2012-03-29,102.79,13145.8203
565,2012-03-30,103.03,13212.04
566,2012-04-02,105.25,13264.4902
567,2012-04-03,104.02,13199.5498
568,2012-04-04,101.53,13074.75
569,2012-04-05,103.29,13060.1396
570,2012-04-09,102.45,12929.5898
571,2012-04-10,101.12,12715.9297
572,2012-04-11,102.66,12805.3896
573,2012-04-12,103.69,12986.5801
574,2012-04-13,102.84,12849.5898
575,2012-04-16,102.92,12921.4102
576,2012-04-17,104.23,13115.54
577,2012-04-18,102.65,13032.75
578,2012-04-19,102.38,12964.0996
579,2012-04-20,103.58,13029.2598
580,2012-04-23,102.68,12927.1699
581,2012-04-24,103.1,13001.5596
582,2012-04-25,103.72,13090.7197
583,2012-04-26,104.56,13204.6201
584,2012-04-27,104.86,13228.3096
585,2012-04-30,104.89,13213.6299
586,2012-05-01,106.17,13279.3203
587,2012-05-02,105.25,13268.5703
588,2012-05-03,102.56,13206.5898
589,2012-05-04,98.49,13038.2695
590,2012-05-07,97.86,13008.5303
591,2012-05-08,97.13,12932.0898
592,2012-05-09,96.8,12835.0596
593,2012-05-10,97.1,12855.04
594,2012-05-11,96.03,12820.5996
595,2012-05-14,94.75,12695.3496
596,2012-05-15,93.97,12632.0
597,2012-05-16,92.78,12598.5498
598,2012-05-17,92.53,12442.4902
599,2012-05-18,91.51,12369.3799
600,2012-05-21,92.57,12504.4805
601,2012-05-22,91.44,12502.8096
602,2012-05-23,89.4,12496.1504
603,2012-05-24,90.36,12529.75
604,2012-05-25,90.64,12454.8301
605,2012-05-29,90.75,12580.6904
606,2012-05-30,87.79,12419.8604
607,2012-05-31,86.52,12393.4502
608,2012-06-01,83.17,12118.5703
609,2012-06-04,83.95,12101.46
610,2012-06-05,84.31,12127.9502
611,2012-06-06,85.05,12414.79
612,2012-06-07,84.78,12460.96
613,2012-06-08,84.08,12554.2002
614,2012-06-11,82.58,12411.2305
615,2012-06-12,83.35,12573.7998
616,2012-06-13,82.56,12496.3799
617,2012-06-14,83.83,12651.9102
618,2012-06-15,84.03,12767.1699
619,2012-06-18,83.26,12741.8203
620,2012-06-19,83.99,12837.3301
621,2012-06-20,81.06,12824.3896
622,2012-06-21,77.91,12573.5703
623,2012-06-22,79.33,12640.7803
624,2012-06-25,78.76,12502.6602
625,2012-06-26,79.34,12534.6699
626,2012-06-27,80.27,12627.0098
627,2012-06-28,77.72,12602.2598
628,2012-06-29,85.04,12880.0898
629,2012-07-02,83.72,12871.3896
630,2012-07-03,87.74,12943.6602
631,2012-07-05,87.11,12896.6699
632,2012-07-06,84.37,12772.4697
633,2012-07-09,85.93,12736.29
634,2012-07-10,83.92,12653.1201
635,2012-07-11,85.88,12604.5303
636,2012-07-12,86.02,12573.2695
637,2012-07-13,87.15,12777.0898
638,2012-07-16,88.41,12727.21
639,2012-07-17,89.07,12805.54
640,2012-07-18,89.88,12908.7002
641,2012-07-19,92.78,12943.3604
642,2012-07-20,91.56,12822.5703
643,2012-07-23,87.77,12721.46
644,2012-07-24,88.28,12617.3203
645,2012-07-25,88.8,12676.0498
646,2012-07-26,89.4,12887.9297
647,2012-07-27,90.13,13075.6602
648,2012-07-30,89.8,13073.0098
649,2012-07-31,88.08,13008.6797
650,2012-08-01,88.99,12976.1299
651,2012-08-02,87.22,12878.8799
652,2012-08-03,91.4,13096.1699
653,2012-08-06,92.3,13117.5098
654,2012-08-07,93.68,13168.5996
655,2012-08-08,93.39,13175.6396
656,2012-08-09,93.39,13165.1904
657,2012-08-10,92.94,13207.9502
658,2012-08-13,92.76,13169.4297
659,2012-08-14,93.4,13172.1396
660,2012-08-15,94.35,13164.7803
661,2012-08-16,95.66,13250.1104
662,2012-08-17,96.0,13275.2002
663,2012-08-20,96.03,13271.6396
664,2012-08-21,96.55,13203.5801
665,2012-08-22,96.89,13172.7598
666,2012-08-23,95.87,13057.46
667,2012-08-24,95.78,13157.9697
668,2012-08-27,95.54,13124.6699
669,2012-08-28,96.3,13102.9902
670,2012-08-29,95.5,13107.4805
671,2012-08-30,94.61,13000.71
672,2012-08-31,96.47,13090.8398
673,2012-09-04,95.34,13035.9404
674,2012-09-05,95.37,13047.4805
675,2012-09-06,95.58,13292.0
676,2012-09-07,96.41,13306.6396
677,2012-09-10,96.52,13254.29
678,2012-09-11,97.03,13323.3604
679,2012-09-12,97.02,13333.3496
680,2012-09-13,98.3,13539.8604
681,2012-09-14,98.94,13593.3701
682,2012-09-17,96.51,13553.0996
683,2012-09-18,95.25,13564.6396
684,2012-09-19,91.97,13577.96
685,2012-09-20,92.14,13596.9297
686,2012-09-21,92.64,13579.4697
687,2012-09-24,91.68,13558.9199
688,2012-09-25,91.07,13457.5498
689,2012-09-26,89.92,13413.5098
690,2012-09-27,91.89,13485.9697
691,2012-09-28,92.18,13437.1299
692,2012-10-01,92.44,13515.1104
693,2012-10-02,91.88,13482.3604
694,2012-10-03,88.19,13494.6104
695,2012-10-04,91.69,13575.3604
696,2012-10-05,89.87,13610.1504
697,2012-10-08,89.43,13583.6504
698,2012-10-09,92.42,13473.5303
699,2012-10-10,91.24,13344.9697
700,2012-10-11,92.19,13326.3896
701,2012-10-12,91.83,13328.8496
702,2012-10-15,91.84,13424.2305
703,2012-10-16,92.07,13551.7803
704,2012-10-17,92.04,13557.0
705,2012-10-18,92.0,13548.9404
706,2012-10-19,90.0,13343.5098
707,2012-10-22,88.3,13345.8896
708,2012-10-23,86.65,13102.5303
709,2012-10-24,85.39,13077.3398
710,2012-10-25,85.59,13103.6797
711,2012-10-26,85.84,13107.21
712,2012-10-31,86.23,13096.46
713,2012-11-01,87.05,13232.6201
714,2012-11-02,84.9,13093.1602
715,2012-11-05,85.64,13112.4404
716,2012-11-06,88.62,13245.6797
717,2012-11-07,84.5,12932.7305
718,2012-11-08,85.07,12811.3203
719,2012-11-09,86.08,12815.3896
720,2012-11-12,85.56,12815.0801
721,2012-11-13,85.38,12756.1797
722,2012-11-14,86.32,12570.9502
723,2012-11-15,85.45,12542.3799
724,2012-11-16,86.62,12588.3096
725,2012-11-19,89.05,12795.96
726,2012-11-20,86.46,12788.5098
727,2012-11-21,87.08,12836.8896
728,2012-11-23,87.01,13009.5303
729,2012-11-26,87.28,12967.3701
730,2012-11-27,86.81,12878.1299
731,2012-11-28,86.1,12985.1104
732,2012-11-29,87.64,13021.8203
733,2012-11-30,88.54,13025.5801
734,2012-12-03,88.69,12965.5996
735,2012-12-04,88.04,12951.7803
736,2012-12-05,87.36,13034.4902
737,2012-12-06,85.47,13074.04
738,2012-12-07,85.45,13155.1299
739,2012-12-10,85.14,13169.8799
